OG0004680_00	GO:0006021,GO:0004512,GO:0008654
OG0009012_00	GO:0006357,GO:0000978,GO:0000981
OG0005971_00	GO:0032870,GO:0007186,GO:0042277,GO:0005886,GO:0004930
OG0003436_00	GO:0060070,GO:0035567,GO:0005615,GO:0017147
OG0008082_00	GO:0016567,GO:0007219
OG0001167_00	GO:0005886,GO:0010976,GO:0005518,GO:0007275,GO:0007169,GO:0038062,GO:0043235,GO:0051897,GO:0004714,GO:0033674
OG0007198_00	GO:0030488,GO:0016300,GO:0008168
OG0004814_00	GO:0003735,GO:0005739
OG0004573_00	GO:0032456,GO:0043328,GO:0045022,GO:0005768
OG0006610_00	GO:0006104,GO:0006099,GO:0042709,GO:0005739,GO:0004775
OG0001813_00	GO:0000398,GO:0005685,GO:0000395,GO:0030627
OG0006328_00	GO:0007224,GO:0016020,GO:0022857
OG0005884_00	GO:0006428,GO:0032543,GO:0005739,GO:0004822
OG0000168_00	GO:0005840,GO:0006412,GO:0003735
OG0008388_00	GO:0031012,GO:0005615
OG0005552_00	GO:0005741,GO:0030150,GO:0008320
OG0004120_00	GO:0000127,GO:0006383
OG0006565_00	GO:0007099,GO:0005814,GO:0005813
OG0009454_00	GO:0030267,GO:0005829,GO:0016618,GO:0008465
OG0006932_00	GO:0140673,GO:0005634,GO:0008270,GO:0032044,GO:0000993,GO:0006355,GO:0006368
OG0002590_00	GO:0034982,GO:0005745
OG0004475_00	GO:0031267,GO:0005085
OG0000832_01	GO:0006644,GO:0004620
OG0003096_00	GO:0016020
OG0002582_00	GO:0005615,GO:0031954,GO:0070851,GO:0008284
OG0006559_00	GO:0000981,GO:0005654,GO:0000978,GO:0045944,GO:0009952
OG0009257_00	GO:0003723,GO:1990431,GO:0000175,GO:0005634,GO:1990432,GO:0000289
OG0003181_00	GO:0005737,GO:0002926,GO:0005634,GO:0033588
OG0009446_00	GO:0034551,GO:0005739
OG0000648_01	GO:0005868,GO:0045505,GO:0007018,GO:0005737
OG0004449_00	GO:0005739,GO:0071949,GO:0016491
